control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
33,4,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,508489728,6.100113593927853,True,0.6054658200591803,0.04963763244450092,0.6557254940271378,1.839144563139089e-07,0,0.0002881962983778408,True,,,,,,,,,,8,8
33,4,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,590983168,5.393930112358667,True,0.645719962194562,0.09375078231096268,0.7415743097662926,1.839144563139089e-07,0,0.0002881962983778408,True,,,,,,,,,,8,8
33,4,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,615178240,2.9696703001847045,True,1.2346313893795013,0.11189094185829163,1.3469508718699217,1.839144563139089e-07,0,0.00025308821249561686,True,,,,,,,,,,16,16
33,4,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,880549888,2.4563192655923958,True,1.3826755695044994,0.24411879107356071,1.628452805802226,1.839144563139089e-07,0,0.00025308821249561686,True,,,,,,,,,,16,16
33,4,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,704430080,1.4609194069111038,True,2.497465342283249,0.24011397175490856,2.738001823425293,1.9064425014646748e-07,0,0.00023473173883165058,True,,,,,,,,,,32,32
33,4,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1152483328,1.179468842541432,True,2.8582641780376434,0.5314272735267878,3.391357071697712,1.9064425014646748e-07,0,0.00023473173883165058,True,,,,,,,,,,32,32
33,8,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,530145280,5.9956436424389565,True,1.236213319003582,0.09675073996186256,1.3343021161854267,1.876114769990026e-07,0,0.0002841088739042874,True,,,,,,,,,,16,16
33,8,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,642678784,5.225799405747498,True,1.335077278316021,0.18946312181651592,1.5308662615716457,1.876114769990026e-07,0,0.0002841088739042874,True,,,,,,,,,,16,16
33,8,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,725639168,2.9152021107467463,True,2.515498647466302,0.22798155061900616,2.7442351151257753,1.876114769990026e-07,0,0.00025308821249561686,True,,,,,,,,,,32,32
33,8,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1170898944,2.3719262673434676,True,2.8636055439710617,0.505663501098752,3.372786123305559,1.876114769990026e-07,0,0.00025308821249561686,True,,,,,,,,,,32,32
33,8,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,854589440,1.419246592684919,True,5.13144420273602,0.5044625829905272,5.636793522164226,1.876114769990026e-07,0,0.00023473518600997112,True,,,,,,,,,,64,64
33,8,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,1630740480,1.118311361752613,True,5.941908981651068,1.206949308514595,7.1536427810788155,1.876114769990026e-07,0,0.00023473518600997112,True,,,,,,,,,,64,64
49,1,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,498999296,2.7080103300781913,True,0.3452951479703188,0.023883305490016937,0.3692748099565506,2.2372253516214165e-07,0,0.00013553409626077033,True,,,,,,,,,,2,2
49,1,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,527331328,2.6627249523126197,True,0.3441208228468895,0.031068360432982445,0.3755551241338253,2.2372253516214165e-07,0,0.00013553409626077033,True,,,,,,,,,,2,2
49,1,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,520663040,1.3378926686943116,True,0.6985057387501001,0.04884167015552521,0.7474441137164831,2.2372253516214165e-07,0,0.00011816356600302689,True,,,,,,,,,,4,4
49,1,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,630136832,1.2174377001630217,True,0.7388715334236622,0.08213377930223942,0.8213972672820091,2.2372253516214165e-07,0,0.00011816356600302689,True,,,,,,,,,,4,4
49,1,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,549269504,0.6804393705152985,True,1.3670504223555326,0.10248756036162376,1.469638653099537,2.246038146030087e-07,0,0.00011272937341266797,True,,,,,,,,,,8,8
49,1,4,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,746627072,0.6119037985554889,True,1.4562283977866173,0.17764870077371597,1.634243817999959,2.246038146030087e-07,0,0.00011272937341266797,True,,,,,,,,,,8,8
49,4,1,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,517988352,2.7651628388853737,True,1.3530194982886314,0.09301441162824631,1.4465694185346365,2.3070244052637624e-07,0,0.00012278073344162952,True,,,,,,,,,,8,8
49,4,1,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,578715648,2.6193753042752337,True,1.3937837239354849,0.1303385216742754,1.5270816646516323,2.3070244052637624e-07,0,0.00012278073344162952,True,,,,,,,,,,8,8
49,4,2,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,640167936,1.3551278044804318,True,2.7492882944643497,0.20204930379986763,2.951751109212637,2.3177243963228272e-07,0,0.0001181595440424845,True,,,,,,,,,,16,16
49,4,2,512,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,920350720,1.214745648773267,True,2.9595433082431555,0.33172807097435,3.292870407924056,2.3177243963228272e-07,0,0.0001181595440424845,True,,,,,,,,,,16,16
49,4,4,256,reference,float32,cpu,1,2,1701,0.15,1,ok,complete,element,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,,,773337088,0.6576352985190337,True,5.642378328368068,0.4396108780056238,6.082398571074009,2.3177243963228272e-07,0,0.00011272646110893644,True,,,,,,,,,,32,32
