control,batch,layers,image_resolution,backend,dtype,device,warmup,repeats,seed,strength,threads,status,stage,host,commit,error,gpu_peak_allocated_bytes,gpu_peak_reserved_bytes,process_lifetime_hwm_bytes,throughput_samples_per_second,gradients_finite,mean_forward_seconds,mean_backward_seconds,mean_end_to_end_seconds,true_primal_relative_residual_max,flip_count_sum,minimum_signed_area,all_layer_sample_topology_certified,forward_methods,fallback_forward_layers,max_forward_iterations,max_forward_reported_relative_residual,adjoint_methods,fallback_adjoint_layers,max_adjoint_iterations,max_adjoint_reported_relative_residual,primary_failures,measured_primal_systems,measured_adjoint_systems
33,1,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,75206144,92274688,1167278080,0.30355266776308776,True,1.182376254349947,2.1118746865540743,3.2943212371319532,8.617963098988304e-06,0,0.0002530642375394715,True,bicgstab,0,132,8.622238965472206e-06,bicgstab|stationary_fallback,1,1981,9.989973477786407e-06,BiCGStab breakdown in alpha denominator,4,4
33,1,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,28450304,35651584,1149169664,0.25429786607464167,True,1.8950559962540865,2.0372604317963123,3.932396348565817,9.736602453992961e-06,0,0.00025024388332983705,True,bicgstab,0,132,9.753780432220083e-06,bicgstab,0,165,9.985344149754383e-06,,8,8
33,1,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,112926208,134217728,1195180032,0.23360271949218456,True,1.9490321092307568,2.3316557873040438,4.28077208250761,9.736602453992961e-06,0,0.00025024388332983705,True,bicgstab,0,132,9.753780432220083e-06,bicgstab,0,431,9.845046406553593e-06,,8,8
33,4,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,20725760,25165824,1097007104,1.317802148165915,True,1.086258677765727,1.9490221589803696,3.0353570189327,9.745678023891786e-06,0,0.00028825645215135864,True,bicgstab,0,65,9.748558113642503e-06,stationary_fallback,1,1960,9.83065547188744e-06,BiCGStab did not converge within 500 iterations,8,8
33,4,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81437696,102760448,1104048128,1.8460463138233154,True,1.2348310854285955,0.9318750780075788,2.1667928751558065,9.745678023891786e-06,0,0.00028825645215135864,True,bicgstab,0,65,9.748558113642503e-06,bicgstab,0,195,9.875325304165017e-06,,8,8
33,4,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,67478016,92274688,1138352128,0.7519939677207372,True,2.210055783390999,3.109049005433917,5.319191604852676,9.798962731019007e-06,0,0.00025311327447748166,True,bicgstab,0,65,9.799396138987504e-06,stationary_fallback,2,1981,9.907153980748262e-06,BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,16,16
33,4,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,267231744,339738624,1164201984,0.978465239937419,True,2.1300844978541136,1.9578673336654902,4.088034849613905,9.798962731019007e-06,0,0.00025311327447748166,True,bicgstab,0,65,9.799396138987504e-06,bicgstab|stationary_fallback,1,1954,9.99231451714877e-06,BiCGStab breakdown: nonfinite dot-product scale,16,16
33,4,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,107169280,115343360,1145655296,0.44663037094702984,True,4.10848649777472,4.847377283498645,8.955951632931828,9.837958486766155e-06,0,0.00023472049882999893,True,bicgstab,0,65,9.831618626776617e-06,bicgstab|stationary_fallback,3,1987,9.999786925618537e-06,BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,32,32
33,4,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,412829184,490733568,1189675008,0.4721666667949973,True,4.259536297991872,4.211956659331918,8.471584890037775,9.837958486766155e-06,0,0.00023472049882999893,True,bicgstab,0,65,9.831618626776617e-06,stationary_fallback,4,1992,9.998282621381804e-06,BiCGStab breakdown in alpha denominator|BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,32,32
33,8,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,30464000,37748736,1096310784,2.8373191881705924,True,1.8663233872503042,0.9531639628112316,2.819562928751111,9.861456539500317e-06,0,0.00028412899721530493,True,bicgstab,0,64,9.875945579551626e-06,stationary_fallback,1,2096,9.960727766156197e-06,BiCGStab breakdown in shadow residual,16,16
33,8,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,115293184,176160768,1107132416,2.713300130583696,True,1.9014657996594906,1.0468626953661442,2.9484390281140804,9.861456539500317e-06,0,0.00028412899721530493,True,bicgstab,0,64,9.875945579551626e-06,stationary_fallback,1,2091,9.945343663275708e-06,BiCGStab breakdown in alpha denominator,16,16
33,8,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,132760064,171966464,1138049024,1.3800990628383467,True,3.611351126804948,2.185242732986808,5.79668533615768,9.937567409814853e-06,0,0.0002530197097451864,True,bicgstab,0,64,9.949762898031622e-06,stationary_fallback,2,2066,9.908279025694355e-06,BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,32,32
33,8,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,525713920,746586112,1163743232,1.3206103409358354,True,3.6963990163058043,2.3612826634198427,6.057805055752397,9.937567409814853e-06,0,0.0002530197097451864,True,bicgstab,0,64,9.949762898031622e-06,stationary_fallback,2,2084,9.978972229873762e-06,BiCGStab breakdown: nonfinite dot-product scale,32,32
33,8,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,206538240,255852544,1146318848,0.6731620039000425,True,7.310051066800952,4.574077373370528,11.884212052449584,1.0001160366148324e-05,0,0.00023470916714807277,True,bicgstab,0,89,9.990034413931426e-06,stationary_fallback,4,2081,9.999119356507435e-06,BiCGStab breakdown: nonfinite dot-product scale,64,64
33,8,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,816547328,1101004800,1189683200,0.6615520272414899,True,7.126870257779956,4.965781131759286,12.092775277793407,1.0001160366148324e-05,0,0.00023470916714807277,True,bicgstab,0,89,9.990034413931426e-06,stationary_fallback,4,2090,9.94011224975111e-06,BiCGStab breakdown in shadow residual|BiCGStab breakdown: nonfinite dot-product scale,64,64
49,1,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1086136320,,,,,,,,,,,,,,,,,,,,
49,1,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1095393280,,,,,,,,,,,,,,,,,,,,
49,1,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1141825536,,,,,,,,,,,,,,,,,,,,
49,1,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1169092608,,,,,,,,,,,,,,,,,,,,
49,1,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1208307712,,,,,,,,,,,,,,,,,,,,
49,1,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1205075968,,,,,,,,,,,,,,,,,,,,
49,4,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1086066688,,,,,,,,,,,,,,,,,,,,
49,4,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1094541312,,,,,,,,,,,,,,,,,,,,
49,4,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1141227520,,,,,,,,,,,,,,,,,,,,
49,4,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in alpha denominator,,,1167790080,,,,,,,,,,,,,,,,,,,,
49,4,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1151295488,,,,,,,,,,,,,,,,,,,,
49,4,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab did not converge within 500 iterations,,,1195749376,,,,,,,,,,,,,,,,,,,,
49,8,1,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1084436480,,,,,,,,,,,,,,,,,,,,
49,8,1,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1093029888,,,,,,,,,,,,,,,,,,,,
49,8,2,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1142435840,,,,,,,,,,,,,,,,,,,,
49,8,2,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1167552512,,,,,,,,,,,,,,,,,,,,
49,8,4,256,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1151184896,,,,,,,,,,,,,,,,,,,,
49,8,4,512,directed_iterative,float32,cuda,1,2,1701,0.15,1,failure,warmup,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,stationary fallback did not converge within 10000 iterations after: BiCGStab breakdown in shadow residual,,,1195560960,,,,,,,,,,,,,,,,,,,,
11,1,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,10835968,25165824,1132650496,15.134271205329739,True,0.044160034507513046,0.021857114508748055,0.06607520021498203,4.428756726855356e-06,0,0.003507583361091802,True,unspecified,0,22,4.444088062882656e-06,unspecified,0,21,5.892010904062772e-06,,2,2
11,1,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,43236352,65011712,1125326848,15.442144635183368,True,0.03673865459859371,0.027966126799583435,0.06475784443318844,4.422175141606144e-06,0,0.003507583361091802,True,unspecified,0,22,4.436439667188097e-06,unspecified,0,21,6.37467701380956e-06,,2,2
11,1,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,18476544,31457280,1150156800,8.256843358487593,True,0.08207400515675545,0.03898226097226143,0.12111165933310986,4.480881204077542e-06,0,0.0034448985148953777,True,unspecified,0,22,4.4627154238696676e-06,unspecified,0,21,6.475133432104485e-06,,4,4
11,1,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,74771968,92274688,1157373952,8.918946538426454,True,0.07391820102930069,0.038146695122122765,0.11212086491286755,4.480881204077542e-06,0,0.0034448985148953777,True,unspecified,0,22,4.4627154238696676e-06,unspecified,0,21,6.448236490541603e-06,,4,4
11,1,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,27581952,33554432,1150468096,4.526041559793665,True,0.15126975998282433,0.06961935572326183,0.2209436185657978,9.404553316800676e-06,0,0.0033333902718872825,True,unspecified,0,22,9.415988643013407e-06,unspecified,0,21,7.32659191271523e-06,,8,8
11,1,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,112057856,134217728,1187475456,4.404615801769244,True,0.15091744251549244,0.07606064155697823,0.2270345576107502,9.383735122760026e-06,0,0.0033333902718872825,True,unspecified,0,22,9.395925189892296e-06,unspecified,0,21,7.044999165373156e-06,,8,8
11,4,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,20294144,23068672,1099546624,34.20055312470099,True,0.09313483908772469,0.023762762546539307,0.1169571727514267,4.86718637734838e-06,0,0.0034772372721203464,True,unspecified,0,22,4.873507350566797e-06,unspecified,0,21,6.571999620064162e-06,,8,8
11,4,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81006080,102760448,1107791872,33.567139260156175,True,0.09394504874944687,0.025155525654554367,0.11916416138410568,4.882622433247077e-06,0,0.0034772348794298562,True,unspecified,0,22,4.892427114100428e-06,unspecified,0,21,6.740369371982524e-06,,8,8
11,4,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,66677248,92274688,1127370752,16.405447288625297,True,0.18479910865426064,0.05896585248410702,0.24382145330309868,4.925952358202739e-06,0,0.0034151592675035754,True,unspecified,0,22,4.944457941746805e-06,unspecified,0,21,7.243010713864351e-06,,16,16
11,4,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,266430976,339738624,1154535424,15.807698018155222,True,0.19125471636652946,0.06171881966292858,0.25304127112030983,4.9175533762957166e-06,0,0.0034151592675035754,True,unspecified,0,22,4.935869128530612e-06,unspecified,0,21,7.170091066655004e-06,,16,16
11,4,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,105567744,113246208,1135603712,8.870708482754447,True,0.3788389563560486,0.07202501781284809,0.45092226937413216,9.375612936442457e-06,0,0.0027442398465578072,True,unspecified,0,22,9.37654112931341e-06,unspecified,0,21,6.874520749988733e-06,,32,32
11,4,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,411227648,488636416,1179992064,8.81111833329709,True,0.37117931991815567,0.08272860385477543,0.45397188514471054,9.364726015477948e-06,0,0.0027442400719994726,True,unspecified,0,22,9.366070116811898e-06,unspecified,0,21,6.897125786053948e-06,,32,32
11,8,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,29759488,35651584,1099730944,39.87518902097616,True,0.16907580569386482,0.031489547342061996,0.20062600821256638,9.896077288767872e-06,0,0.003407239786419994,True,unspecified,0,22,9.895334187604021e-06,unspecified,0,21,6.571546236955328e-06,,16,16
11,8,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,114588672,174063616,1107947520,37.554837549782725,True,0.17895937897264957,0.03395790606737137,0.21302182413637638,9.854277563157213e-06,0,0.0034072389558583746,True,unspecified,0,22,9.841676728683524e-06,unspecified,0,21,6.48266131975106e-06,,16,16
11,8,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,131474944,169869312,1128280064,21.731330064875927,True,0.32939825020730495,0.0386668685823679,0.3681320920586586,9.881439532667111e-06,0,0.0029179669962005046,True,unspecified,0,22,9.885204235615674e-06,unspecified,0,21,7.457345873262966e-06,,32,32
11,8,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,524428800,744488960,1155411968,20.09830676582899,True,0.3414431605488062,0.056496743112802505,0.39804348163306713,9.916581726351241e-06,0,0.0029179669962005046,True,unspecified,0,22,9.896180927171372e-06,unspecified,0,21,6.987998858676292e-06,,32,32
11,8,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,203968000,251658240,1135050752,10.94196829807663,True,0.6578398030251265,0.07322715781629086,0.7311298828572035,9.907637695604394e-06,0,0.0027442398465578072,True,unspecified,0,22,9.901207704388071e-06,unspecified,0,21,7.262982762767933e-06,,64,64
11,8,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,813977088,1096810496,1181478912,9.854959602629767,True,0.7119950372725725,0.09967038407921791,0.8117740023881197,9.877219690361637e-06,0,0.0027442400719994726,True,unspecified,0,22,9.8887567219208e-06,unspecified,0,21,7.136161912058014e-06,,64,64
17,1,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,14009856,25165824,1147006976,8.381619301056539,True,0.07982081361114979,0.039421187713742256,0.11930868774652481,7.016855854294062e-06,0,0.0014769654099300311,True,unspecified,0,35,7.007273779890966e-06,unspecified,0,35,9.96453582047252e-06,,2,2
17,1,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,55847424,65011712,1111228416,7.231934342278532,True,0.1014585793018341,0.0367354154586792,0.13827559165656567,7.040970757046997e-06,0,0.0014769654099300311,True,unspecified,0,35,7.030443157418631e-06,unspecified,0,35,9.962885087588802e-06,,2,2
17,1,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,18525696,31457280,1132556288,4.517811948465105,True,0.1635579001158476,0.05772700533270836,0.22134608775377274,9.032965616371265e-06,0,0.001186209426524698,True,unspecified,0,35,9.018241144076455e-06,unspecified,0,35,7.2658385761315e-06,,4,4
17,1,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,74821120,92274688,1156636672,4.556574258424889,True,0.1593521498143673,0.0600547157227993,0.21946311928331852,9.023727797656254e-06,0,0.001186209426524698,True,unspecified,0,35,9.016344847623259e-06,unspecified,0,35,7.473119694623165e-06,,4,4
17,1,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,27680256,33554432,1138397184,2.071932574294954,True,0.3662972282618284,0.11627094261348248,0.4826411884278059,9.039983516417819e-06,0,0.001186209426524698,True,unspecified,0,35,9.038132702698931e-06,unspecified,0,35,7.4753597800736316e-06,,8,8
17,1,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,112156160,134217728,1188016128,2.3321544694135183,True,0.3114443328231573,0.117285480722785,0.4287880640476942,9.004037723957657e-06,0,0.001186209426524698,True,unspecified,0,35,8.997771146823652e-06,unspecified,0,35,7.4406912062841e-06,,8,8
17,4,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,20351488,23068672,1098977280,15.448713423867344,True,0.22359616123139858,0.0352594256401062,0.2589212376624346,8.401007744017375e-06,0,0.0011981918102570432,True,unspecified,0,35,8.39710446598474e-06,unspecified,0,35,9.995408618124202e-06,,8,8
17,4,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,81063424,102760448,1110167552,15.322142293106374,True,0.21502768993377686,0.04596821591258049,0.26106010004878044,8.387036333253347e-06,0,0.0011981918102570432,True,unspecified,0,35,8.39486801851308e-06,unspecified,0,35,9.80761706159683e-06,,8,8
17,4,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,66780672,92274688,1129656320,7.481600402704432,True,0.44449272379279137,0.09009124711155891,0.5346449669450521,8.912260530014063e-06,0,0.000988245257323328,True,unspecified,0,35,8.899503882275894e-06,unspecified,0,35,9.614156624593306e-06,,16,16
17,4,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,266534400,339738624,1156210688,7.521676017164781,True,0.4697471782565117,0.0619793850928545,0.5317963697016239,8.896672583423152e-06,0,0.000988245257323328,True,unspecified,0,35,8.887373041943647e-06,unspecified,0,35,9.575998774380423e-06,,16,16
17,4,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,105774592,113246208,1135034368,3.8225323842781496,True,0.9123088754713535,0.13404894806444645,1.0464267134666443,8.911466021932444e-06,0,0.000988245257323328,True,unspecified,0,35,8.912179509934504e-06,unspecified,0,35,9.810266419663094e-06,,32,32
17,4,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,411434496,488636416,1180680192,3.8910338784399543,True,0.9089084509760141,0.1190290916711092,1.0280044134706259,8.902142565536213e-06,0,0.000988245257323328,True,unspecified,0,35,8.900647117116023e-06,unspecified,0,35,9.925068297889084e-06,,32,32
17,8,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,29854720,35651584,1100197888,17.71876252441392,True,0.4154330547899008,0.03599540516734123,0.4514987990260124,8.40595854649047e-06,0,0.0011981891924115473,True,unspecified,0,35,8.411177986999974e-06,unspecified,0,35,9.92115747067146e-06,,16,16
17,8,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,114683904,174063616,1111134208,16.708108846965096,True,0.43389193154871464,0.044813236221671104,0.47880942560732365,8.413143923330218e-06,0,0.0011981918102570432,True,unspecified,0,35,8.410623195231892e-06,unspecified,0,35,9.990311809815466e-06,,16,16
17,8,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,131643904,171966464,1128828928,8.998029060478004,True,0.8300933968275785,0.058925047516822815,0.8890835922211409,8.883216674697284e-06,0,0.000988245257323328,True,unspecified,0,35,8.876911124389153e-06,unspecified,0,35,9.942712495103478e-06,,32,32
17,8,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,524597760,744488960,1155911680,8.941716527681562,True,0.8320962432771921,0.062482306733727455,0.894682802259922,8.903867502993009e-06,0,0.000988245257323328,True,unspecified,0,35,8.899346539692488e-06,unspecified,0,35,9.934339686878957e-06,,32,32
17,8,4,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,204305920,251658240,1135128576,4.138820520123108,True,1.789713192731142,0.14314286224544048,1.9329178351908922,8.85728378270616e-06,0,0.000988245257323328,True,unspecified,0,35,8.860160960466601e-06,unspecified,0,35,9.979349670174997e-06,,64,64
17,8,4,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,814315008,1096810496,1180647424,4.3595593867066444,True,1.6679951306432486,0.16694676503539085,1.8350478317588568,8.90986006569346e-06,0,0.000988245257323328,True,unspecified,0,35,8.910603355616331e-06,unspecified,0,35,9.823716027312912e-06,,64,64
25,1,1,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,14071808,25165824,1121681408,4.709753021609744,True,0.16094906069338322,0.05131620168685913,0.21232535876333714,9.753759275377568e-06,0,0.0006598744072017237,True,unspecified,0,60,9.76132014329778e-06,unspecified,0,59,5.847613010701025e-06,,2,2
25,1,1,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,55909376,65011712,1126612992,5.040914670709031,True,0.1540578231215477,0.044260695576667786,0.19837669655680656,9.978062221375637e-06,0,0.0006598746684856071,True,unspecified,0,59,9.971277904696763e-06,unspecified,0,59,6.017421583237592e-06,,2,2
25,1,2,256,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,18644480,31457280,1136037888,2.3659618665079227,True,0.3259898144751787,0.09660779125988483,0.42266108095645905,9.957510850657598e-06,0,0.0005389018604596849,True,unspecified,0,59,9.950799721991643e-06,unspecified,0,59,6.519718226627447e-06,,4,4
25,1,2,512,symmetric,float32,cuda,1,2,1701,0.15,1,ok,complete,ai,02019feb41dea28a0bf3328ecd2ff07c0b8cfdb0,,74939904,92274688,1158246400,2.451421539434222,True,0.31558401323854923,0.09227928519248962,0.4079265780746937,9.785927991347303e-06,0,0.0005389019694815875,True,unspecified,0,60,9.800975931284484e-06,unspecified,0,59,6.597152605536394e-06,,4,4
